,name,neighbourhood,latitude,longitude,room_type
5874,Small and Cozy,Cuajimalpa de Morelos,19.38714,-99.26043,Entire home/apt
5875,Departamento Nuevo en Santa Fé,Cuajimalpa de Morelos,19.37099,-99.26875,Entire home/apt
5876,Renta de habitación para profesional o estudiante,Coyoacán,19.34695,-99.12654,Private room
5877,DEPARTMENT VERY GOOD LOCATION! (50 MB connection).,Gustavo A. Madero,19.48865,-99.12746,Entire home/apt
5878,Edificio Atlanta,Benito Juárez,19.37925,-99.17947,Private room
5879,"Centrally located, brand new illuminated apartment",Cuauhtémoc,19.42764,-99.15361,Entire home/apt
5880,"Muy cerca del ITAM, Hospital Angeles, Col. Frances",Álvaro Obregón,19.31737,-99.21048,Private room
5881,"Cerca del ITAM, Hospital Angeles del Sur, ARTZ.",Álvaro Obregón,19.31687,-99.20915,Private room
5882,"RENTO RECAMARA ""PAZ"" EN SANTA FE",Cuajimalpa de Morelos,19.368389999999998,-99.26954,Private room
5883,Backpackers boutique,Cuauhtémoc,19.43009,-99.13781999999999,Private room
5884,"La Condesa, Super Nice & Cozy 1 bedroom Apt.",Cuauhtémoc,19.40856,-99.17352,Entire home/apt
5885,"Department, studio type excellent location.",Benito Juárez,19.38855,-99.13854,Entire home/apt
5886,Full Apartment in Great Location   Coyoacan CDMX,Coyoacán,19.34724,-99.14546999999999,Entire home/apt
5887,Wooden 2 bedroom cabaña next to Park México,Cuauhtémoc,19.40928,-99.1681,Entire home/apt
5888,Apartment Downtown 325,Cuauhtémoc,19.434,-99.14647,Entire home/apt
5889,Apartamento St. Isidro 60 m2,Miguel Hidalgo,19.43284,-99.21178,Entire home/apt
5890,SUITES CORPORATIVAS ANDES 220,Miguel Hidalgo,19.42906,-99.20824,Entire home/apt
5891,Tree flat on the Roma/Condesa border.,Cuauhtémoc,19.40745,-99.16731,Entire home/apt
5892,"Centrally located, new ""Raramuri girl"" apartment",Cuauhtémoc,19.42784,-99.1519,Entire home/apt
5893,Private Room Perfectly Located in Polanco/Downtown,Miguel Hidalgo,19.42675,-99.17748,Private room
5894,"HABITACIÓN SENCILLA en la Joya, Tlalpan, DF",Tlalpan,19.280089999999998,-99.16714,Private room
5895,Downtown | Well located |New|2beds+1sofa|Gym,Cuauhtémoc,19.427039999999998,-99.15245999999999,Entire home/apt
5896,Luminous industrial loft in Polanco,Miguel Hidalgo,19.42814,-99.18805,Entire home/apt
5897,Cómodo y seguro Loft cerca de Polanco,Miguel Hidalgo,19.45458,-99.19481999999999,Entire home/apt
5898,"In City Towers Coyoacán, Mexico City",Benito Juárez,19.35918,-99.16364,Entire home/apt
5899,Comfortable Master Bedroom in Central Mexico City!,Gustavo A. Madero,19.482029999999998,-99.1217,Private room
5900,Lovely Room in Roma Norte with the best vibes.,Cuauhtémoc,19.41483,-99.15652,Private room
5901,A poet's retreat in Mexico City,Cuauhtémoc,19.40501,-99.14357,Entire home/apt
5902,Habitación en la Col. Nápoles,Benito Juárez,19.395770000000002,-99.17334,Private room
5903,H29,Cuauhtémoc,19.42955,-99.15919,Private room
5904,Lovely and Spacious Polanco 3br apartment,Miguel Hidalgo,19.43506,-99.18599,Entire home/apt
5905,Coyoacán centro historico,Coyoacán,19.349120000000003,-99.15323000000001,Private room
5906,SUITES CORPORATIVAS EMILIO CASTELAR,Miguel Hidalgo,19.42853,-99.1914,Private room
5907,Luxury PH Incomparable View Roofgarden N Jacuzzi,Cuauhtémoc,19.41752,-99.17739,Entire home/apt
5908,Beautiful Coyoacán apt near Frida Kahlo's museum,Coyoacán,19.356370000000002,-99.15646,Entire home/apt
5909,Be grand,Tlalpan,19.3072,-99.21546,Entire home/apt
5910,"Reforma, Rio tiber",Cuauhtémoc,19.43003,-99.17003000000001,Private room
5911,"Habitación en departamento, Colonia Condesa.",Cuauhtémoc,19.40578,-99.17259,Private room
5912,Urban Loft near Condesa and Polanco,Miguel Hidalgo,19.42567,-99.17689,Entire home/apt
5913,Great room! Unbeatable location in Roma Norte,Cuauhtémoc,19.42098,-99.17311,Private room
5914,"Tranquilidad, accesibilidad y limpieza",Cuauhtémoc,19.40977,-99.17689,Private room
5915,Luxury Apartment with Balcony in La Condesa,Cuauhtémoc,19.41338,-99.17305999999999,Entire home/apt
5916,Nice bedroom for 2 people + children,Coyoacán,19.34785,-99.16689000000001,Private room
5917,King Size Bedroom Narvarte,Benito Juárez,19.39944,-99.15765999999999,Private room
5918,Great View and Location❤️ Parking available,Cuauhtémoc,19.44077,-99.13315,Entire home/apt
5919,Private room at Coyoacan,Coyoacán,19.33387,-99.15208,Private room
5920,Habitaciones amuebladas,Coyoacán,19.302210000000002,-99.15975,Shared room
5921,Cómodo Depa - Loft Minimalista en Condesa,Cuauhtémoc,19.412589999999998,-99.17061,Entire home/apt
5922,"""La Condesa"" Perfect location and cozy apartment",Cuauhtémoc,19.407529999999998,-99.17426,Private room
5923,Renta de la sra Esther,Coyoacán,19.35428,-99.1607,Shared room
5924,Loft industrial en el sur,La Magdalena Contreras,19.31519,-99.22093000000001,Entire home/apt
5925,Habitacion con baño en pleno Santa Fe,Cuajimalpa de Morelos,19.364729999999998,-99.27339,Private room
5926,¡En el  corazón de la Ciudad de México!,Cuauhtémoc,19.43899,-99.13298,Entire home/apt
5927,Departamento (402) Dos Habitaciones Colonia Roma,Cuauhtémoc,19.40195,-99.16552,Entire home/apt
5928,Apartment with rooftop in hippest area in CDMX,Cuauhtémoc,19.41814,-99.16003,Entire home/apt
5929,Joy B&B,Benito Juárez,19.37125,-99.17362,Private room
5930,Alojamiento Familiar,Cuajimalpa de Morelos,19.36613,-99.27826,Private room
5931,Private room in Coyoacan,Coyoacán,19.355079999999997,-99.15345,Private room
5932,Linda habitación con baño privado en Coyoacán,Coyoacán,19.3549,-99.15296,Private room
5933,Casa Petate Coyoacán,Coyoacán,19.35247,-99.16457,Entire home/apt
5934,Habitación con baño privado compartiendo en depto.,Coyoacán,19.34828,-99.15264,Shared room
5935,Apartamento Ake,Cuauhtémoc,19.43845,-99.13781999999999,Private room
5936,Sofisticado y moderno loft en la Roma,Cuauhtémoc,19.42534,-99.16139,Entire home/apt
5937,Be grand Pedregal luxury condoms,Álvaro Obregón,19.30781,-99.21153000000001,Entire home/apt
5938,"Cozy apartment-art studio in La Juárez, CDMX",Cuauhtémoc,19.429029999999997,-99.15393,Private room
5939,Radiant Apartment with Terrace in Roma Norte (4/4),Cuauhtémoc,19.42251,-99.15472,Entire home/apt
5940,"Habitación en hermoso departamento, REFORMA-Ángel",Cuauhtémoc,19.43075,-99.16878,Private room
5941,Habitación cerca de Santa Fe. Casa 12,Cuajimalpa de Morelos,19.3727,-99.29034,Private room
5942,"Cool full apt. in Juarez, 1 block from Roma Norte",Cuauhtémoc,19.425520000000002,-99.16051,Entire home/apt
5943,Depto 3 Cuauhtémoc,Cuauhtémoc,19.42087,-99.14931,Private room
5944,Stroll to Restaurants from a Beautiful Polanco Pad,Miguel Hidalgo,19.43591,-99.19106,Entire home/apt
5945,Borola Hosteria  1,Miguel Hidalgo,19.40118,-99.18271999999999,Private room
5946,Habitación privada para 1 o 2 al sur de la Ciudad,Coyoacán,19.303739999999998,-99.10786999999999,Private room
5947,The Ibsen,Miguel Hidalgo,19.429879999999997,-99.20219,Entire home/apt
5948,Amplia habitación,Tlalpan,19.30545,-99.22185,Private room
5949,Dinhohouse,Cuauhtémoc,19.45563,-99.1341,Private room
5950,"Espectacular departamento en Santa Fe, CDMX",Cuajimalpa de Morelos,19.360129999999998,-99.27082,Entire home/apt
5951,Borola Hosteria 2,Miguel Hidalgo,19.40173,-99.18244,Private room
5952,Borola Hosteria 3,Miguel Hidalgo,19.40085,-99.18268,Private room
5953,Pasea por México sin tener que salir de casa,Benito Juárez,19.36678,-99.15154,Entire home/apt
5954,HAVRE Cincuenta y Dos,Cuauhtémoc,19.4258,-99.16031,Entire home/apt
5955,Bamboo,Cuajimalpa de Morelos,19.35337,-99.30581,Entire home/apt
5956,"Beautiful rooftop Room, Bath & Garden near Zócalo",Cuauhtémoc,19.433310000000002,-99.13669,Private room
5957,Cuarto amplio en casa en la mejor zona-Roma Norte,Cuauhtémoc,19.418120000000002,-99.17103,Private room
5958,Art Deco Pent house with amazing city views,Cuauhtémoc,19.43265,-99.14255,Entire home/apt
5959,Department Bamboo/cuajimalpa,Cuauhtémoc,19.44564,-99.13109,Private room
5960,Cómoda habitación privada en zona súper céntrica,Cuauhtémoc,19.42687,-99.15635,Private room
5961,Departamento tipo estudio en  Centro de Coyoacán,Coyoacán,19.35272,-99.16099,Entire home/apt
5962,"Mi casa #4, en la zona más exclusiva de Polanco",Miguel Hidalgo,19.42967,-99.18669,Entire home/apt
5963,Comfortable apartment in Reforma-CDMX,Cuauhtémoc,19.445,-99.13698000000001,Entire home/apt
5964,Condesa Cozy Room For One With Private Bathroom,Cuauhtémoc,19.40469,-99.16938,Private room
5965,La Casa Naranja tu casa. Alcatraces double bedroom,Benito Juárez,19.3826,-99.14569,Private room
5966,3 Bedrooms Luxury Apt. Polanco Best Area,Miguel Hidalgo,19.43678,-99.20063,Entire home/apt
5967,Habitación amplia y  luminosa en la Condesa,Cuauhtémoc,19.410529999999998,-99.17846999999999,Private room
5968,Cozy room in Colonia Roma,Cuauhtémoc,19.411939999999998,-99.16011,Private room
5969,Silvia  Recamara / baño integrado. Col. Roma Sur.,Cuauhtémoc,19.40184,-99.1694,Private room
5970,Habitación particular para hombres y mujeres,Coyoacán,19.34984,-99.13585,Private room
5971,Mi casa... Tú casa 1,Benito Juárez,19.38306,-99.15816,Private room
5972,Pretty COZY super LOCATED mex style n,Miguel Hidalgo,19.401329999999998,-99.17838,Entire home/apt
5973,BEAUTIFUL MIDTOWN VCTORIAN LOFT SAFE QUIET CENTRAL,Cuauhtémoc,19.43277,-99.15879,Entire home/apt
5974,Liver 201,Cuauhtémoc,19.426579999999998,-99.15838000000001,Entire home/apt
5975,Department in the heart of Condesa,Cuauhtémoc,19.40864,-99.17358,Private room
5976,Department Narvarte,Benito Juárez,19.39819,-99.15788,Entire home/apt
5977,"Chalet ""The dreamer""",Tlalpan,19.28033,-99.18476,Entire home/apt
5978,Liver 202,Cuauhtémoc,19.4259,-99.15899999999999,Entire home/apt
5979,Queen Size Bedroom Narvarte,Benito Juárez,19.399620000000002,-99.15932,Private room
5980,Viaducto 361,Iztacalco,19.404629999999997,-99.11511999999999,Entire home/apt
5981,"Cozy, beautiful room in spacious Polanco apartment",Miguel Hidalgo,19.43542,-99.18596,Private room
5982,Habitación donde sentirte como en casa Coyoacan,Coyoacán,19.35051,-99.12524,Private room
5983,Book Room,Benito Juárez,19.40159,-99.15187,Private room
5984,Room in the heart of the Downtown,Cuauhtémoc,19.427629999999997,-99.14299,Private room
5985,Beautiful penthouse Room at the Heart of the City,Benito Juárez,19.37833,-99.1757,Private room
5986,High end apartment near Chapultepec Park,Miguel Hidalgo,19.43101,-99.17918,Entire home/apt
5987,Habitación cercana al aeropuerto CDMX,Iztacalco,19.41871,-99.06763000000001,Private room
5988,Nice quiet room in Del Valle Mexico City,Benito Juárez,19.37686,-99.17286,Private room
5989,Apartamento Duplex,Iztacalco,19.40643,-99.1074,Entire home/apt
5990,Depa/Hab. Luminoso en la Mejor Zona de CDMX!,Cuauhtémoc,19.41925,-99.1628,Private room
5991,Single Apartment 205 @Izta54,Cuauhtémoc,19.40996,-99.17036999999999,Private room
5992,"COZY, SPACIOUS & BEAUTIFUL IN THE HEART OF CONDESA",Cuauhtémoc,19.4124,-99.17564,Entire home/apt
5993,Habitación en Coyoacán,Coyoacán,19.34638,-99.14846,Private room
5994,Gran Casa en la Mejor Zona CONDESA CASA TURQUESA n,Cuauhtémoc,19.40983,-99.16906,Entire home/apt
5995,"Amplia casa, todas las comodidades, al sur de CDMX",Coyoacán,19.33563,-99.14538,Private room
5996,Charming Flat in Condesa historical building,Cuauhtémoc,19.4158,-99.16823000000001,Entire home/apt
5997,Downtown Oasis,Cuauhtémoc,19.43029,-99.13242,Private room
5998,Depa funcional,Cuauhtémoc,19.42522,-99.17582,Private room
5999,Light-filled apartment in central Condesa,Cuauhtémoc,19.40865,-99.17161,Entire home/apt
6000,Bienvenid@s a CDMX/ Welcome to Mexico City,Cuauhtémoc,19.4433,-99.15915,Private room
6001,COZY LOFT CLOSE TO SANTA FE,Cuajimalpa de Morelos,19.35821,-99.28891999999999,Private room
6002,Departamento con jardin al frente en Lomas,Miguel Hidalgo,19.41957,-99.2155,Entire home/apt
6003,Hares Polanco.,Miguel Hidalgo,19.437820000000002,-99.1783,Private room
6004,"Casa de Estudiantes de UPN, COLMEX y UNAM.",Tlalpan,19.28562,-99.21899,Shared room
6005,La casa de  blanchis,Benito Juárez,19.390629999999998,-99.17645,Private room
6006,Master Suite,Benito Juárez,19.38588,-99.15467,Entire home/apt
6007,Comfty two bedroom,Cuauhtémoc,19.407510000000002,-99.17201,Private room
6008,Prehispanic style appartment,Benito Juárez,19.3944,-99.14204000000001,Private room
6009,Private room near Parque Mexico,Cuauhtémoc,19.41628,-99.16721,Private room
6010,Peaceful bedroom in La Roma,Cuauhtémoc,19.406570000000002,-99.15986,Private room
6011,Fantastic location in Santa Fe 3- Mexico City,Cuajimalpa de Morelos,19.36204,-99.26756999999999,Private room
6012,Oasis en La Del Valle,Benito Juárez,19.37875,-99.17302,Entire home/apt
6013,Bright and clean apartment in Narvarte (2br),Benito Juárez,19.391029999999997,-99.15247,Entire home/apt
6014,"Como en tu casa 100% familiar, segura en temblores",Tlalpan,19.30303,-99.17883,Private room
6015,Habitación principal de departamento,Cuauhtémoc,19.41969,-99.16188000000001,Private room
6016,Casa sarita,Cuauhtémoc,19.44368,-99.14707,Private room
6017,Departamento muy cerca del Centro de Coyoacán,Coyoacán,19.34526,-99.1633,Entire home/apt
6018,Un rincon tranquilo en Coyoacan,Coyoacán,19.34217,-99.16259000000001,Private room
6019,New remodeled apartment near Historic Center.,Benito Juárez,19.39517,-99.14361,Entire home/apt
6020,Spacious and bright apartment in perfect location,Miguel Hidalgo,19.40309,-99.17182,Entire home/apt
6021,"Condesa, Spacious Suite 2",Cuauhtémoc,19.404989999999998,-99.17087,Private room
6022,Oasis in Santa Fe,Álvaro Obregón,19.386860000000002,-99.24065,Private room
6023,"Breakfast included, 20 minutes from downtown CDMX",Cuauhtémoc,19.45855,-99.1325,Private room
6024,Designer Loft in Condesa Built by Renowned Architect,Cuauhtémoc,19.410120000000003,-99.17078000000001,Entire home/apt
6025,Another oasis in Santa Fe,Miguel Hidalgo,19.388920000000002,-99.24051,Private room
6026,Sunny apt in CDMX's Historic Center (Alameda),Cuauhtémoc,19.431620000000002,-99.1477,Entire home/apt
6027,New apartment in a trendy upcoming neighborhood,Cuauhtémoc,19.427770000000002,-99.15348,Entire home/apt
6028,"Departamento, recién amueblado! Cerca de la UNAM",Coyoacán,19.33846,-99.17571,Entire home/apt
6029,Pareja o estudiantes como en familia en la CDMX,Miguel Hidalgo,19.442520000000002,-99.21828000000001,Private room
6030,Beautiful Apt with great location.,Cuauhtémoc,19.420379999999998,-99.16173,Entire home/apt
6031,Cuarto en zona centrica. Perfect room!,Cuauhtémoc,19.42783,-99.15518,Private room
6032,Suite independiente en Narvarte Poniente,Benito Juárez,19.39036,-99.16093000000001,Private room
6033,"Casa fuera de la Ciudad, Xochimilco",Xochimilco,19.259929999999997,-99.02682,Entire home/apt
6034,Beautiful Room Condesa 3,Miguel Hidalgo,19.40334,-99.17116999999999,Private room
6035,APT III - 3BR/2BATH IN POLANCO,Miguel Hidalgo,19.43365,-99.19054,Entire home/apt
6036,Beautiful Suite Condesa 1,Cuauhtémoc,19.40308,-99.17085,Private room
6037,DEPARTAMENTO AMUEBLADO EN ZONA POLANCO,Miguel Hidalgo,19.43178,-99.1796,Entire home/apt
6038,"La Casa Naranja, Tu Casa.  Close to Narvarte. DB2.",Benito Juárez,19.38125,-99.14724,Private room
6039,"Bright & Cozy Polanco 2BR Apt ""El Jazmin""",Miguel Hidalgo,19.433510000000002,-99.18693,Entire home/apt
6040,Cozy 1BR Apt with French Window seating,Miguel Hidalgo,19.43465,-99.18632,Entire home/apt
6041,Xochimilco inn,Xochimilco,19.2604,-99.02655,Private room
6042,"Beutiful Love Nest ""El Ruiseñor""",Miguel Hidalgo,19.43504,-99.18794,Entire home/apt
6043,Condesa downtown / newly renovated department,Cuauhtémoc,19.40999,-99.18004,Entire home/apt
6044,"Espacios modernos en loft minimalista cerca de Polanco, Palmas y Reforma",Miguel Hidalgo,19.43479,-99.2116,Entire home/apt
6045,Increíble departamento,Cuauhtémoc,19.42278,-99.16225,Entire home/apt
6046,Quiet and comfortable house in Coyoacan,Coyoacán,19.34671,-99.15191999999999,Entire home/apt
6047,QUIET apt in the HOTTEST spot @ CONDESA 6 guests n,Cuauhtémoc,19.41319,-99.17376,Entire home/apt
6048,"LOFT ZONA POLANCO/LOMAS ""SP02-C""",Miguel Hidalgo,19.43458,-99.21121,Entire home/apt
6049,Depa x,Cuajimalpa de Morelos,19.35899,-99.26999,Entire home/apt
6050,Habitación moderna en zona céntrica,Miguel Hidalgo,19.451620000000002,-99.18095,Private room
6051,Depto 2 recámaras 100m2 de lujo,Miguel Hidalgo,19.43305,-99.21358000000001,Entire home/apt
6052,BEST LOCATION! walk everywhere 3 BR CONDESA ROMA n,Cuauhtémoc,19.40992,-99.1726,Entire home/apt
6053,"Best location, facilities and attention 2",Álvaro Obregón,19.355539999999998,-99.18295,Private room
6054,❤ CDMX - MULTIPLE SUITES FOR GROUPS - REFORMA AVE.,Cuauhtémoc,19.42588,-99.16856,Private room
6055,❤ Reforma Ave. - Multiple Suites for groups,Cuauhtémoc,19.42523,-99.17036,Entire home/apt
6056,Expansive Apartment with Sweeping Views at Condesa,Cuauhtémoc,19.41565,-99.17827,Entire home/apt
6057,MINI LOFT SAN RAFAEL CENTRICO DOS PERSONAS,Cuauhtémoc,19.441,-99.16546,Private room
6058,Insurgentes Sur Beautiful Appartment,Tlalpan,19.278979999999997,-99.17326,Private room
6059,Preciosa casa completamente amueblada,Iztacalco,19.40074,-99.12715,Entire home/apt
6060,Hermosa Habitación Blue POLANCO,Miguel Hidalgo,19.43059,-99.2006,Private room
6061,Increíble departamento a 3 minutos de Polanco!!,Miguel Hidalgo,19.43755,-99.18049,Private room
6062,Amazing location & beautiful apartment,Cuauhtémoc,19.41751,-99.15468,Entire home/apt
6063,Private suite at home in Coyoacan,Coyoacán,19.34851,-99.15208,Entire home/apt
6064,Loft Excellent location!,Benito Juárez,19.3816,-99.1565,Entire home/apt
6065,Juan carlos crib,Miguel Hidalgo,19.44293,-99.1834,Private room
6066,Rento cuarto amueblado por un mes. $4420 MXN,Benito Juárez,19.38938,-99.15633000000001,Private room
6067,Private Suite Molinar,Miguel Hidalgo,19.45425,-99.20893000000001,Entire home/apt
6068,Modern Apartment at Condesa for 6,Cuauhtémoc,19.40312,-99.17012,Entire home/apt
6069,Habitación Privada azotea Narvarte para mujeres,Benito Juárez,19.39914,-99.15892,Private room
6070,Beautiful and greatly located PH in Mexico City!,Benito Juárez,19.39572,-99.16956,Entire home/apt
6071,Cómoda habitación en Sn Pedro de los Pinos,Benito Juárez,19.39436,-99.18713000000001,Private room
6072,Amplia recámara céntrica,Cuauhtémoc,19.4071,-99.16063,Private room
6073,Departamento amplio e iluminado de una recámara,Miguel Hidalgo,19.41025,-99.1863,Entire home/apt
